Unnamed: 0,word,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005
254,kind,0.15327714247103288,-0.5088266935211607,-0.6148454716615512,0.09207056730024242,0.01794878988963092,-0.6539662453468212,-1.180216830250252,-0.48558128563098746,-0.10820615433415455,-0.30166545680731016,-0.5437561620239036,-0.2327796111810747,-0.26796735477994665,-0.061374471825893,-0.5557725609010478,-0.7699071439227517,0.6080386069975177,-0.5356924753672605,-0.0861348763392661,-0.7690847424956122,-0.088608222398851,-0.15158892120209932
255,young,0.15327714247103288,-1.6372274318706765,-1.3327401592034096,-1.2573945837079172,-1.2195855024263402,-1.7828043329637353,-0.767568185723886,-0.6911891933016321,-0.6505868725270699,-1.1871439901413265,-1.5564219176121077,-1.0505054501764937,-1.1005152129406726,-1.4376582556420565,-0.8379600653514948,-0.7004633713478777,-0.9683131297029098,-1.2974696228080738,-0.9510146581080862,-0.38598632713795955,-0.6396489260738671,-0.5771540663498839
256,open,0.15327714247103288,-0.5707582217283979,-1.0912898390250692,-1.0447124479057417,-0.6483972748665202,0.7114577062153514,-0.6670894408023809,-0.9236248523472845,-0.6596445928906134,-0.21258418192272502,0.11885780153305718,-0.5129718008892895,-0.7595137772474813,-0.4257547545279007,-0.8917282894634421,-1.0236868155716101,-0.8295167858364864,-1.2913735230384091,-1.0576919485924785,-0.9287081267136604,-1.1855563199831156,-1.1531509444050283
257,stood,0.15327714247103288,-1.7508911053163743,-1.7594971046224013,-1.8682902216753585,-1.4508410160369236,-1.701341460115119,-1.2526343295567275,-1.2665101360110325,-1.8519055611395436,-1.8477955912672877,-1.6460695125523535,-1.232494368748731,-1.2670526795399126,-1.6699815760907386,-1.5719836079963476,-1.6364871359224211,-1.1427848732835426,-1.2725595689409512,-1.3257219615327083,-1.424159836532029,-1.1694093802436516,-1.308390019829263
258,god,0.15327714247103288,-1.7881260792711133,-1.9035586781113978,-1.8702024989214854,-1.7881194847214374,-1.6662130625084066,-1.663192294220655,-1.5525390288244731,-1.2221069490697263,-2.2334068495245845,-1.5197765065310131,-1.236666915296733,-1.7421287782033101,-1.437477743682174,-1.324388589758174,-1.877416578226553,-1.3462118100472658,-1.5594363297153464,-0.7819081138071922,-1.2488274489171969,-1.2681470356442117,-0.4749534704286984
259,mouth,0.15327714247103288,-0.9780683797202684,0.14334337732555938,-0.39410153975037954,-1.8295155361601523,-1.2673061755911845,-0.665543958539233,-0.5919260557945449,-0.42782744938579775,-0.45494337173535576,-1.2201297998043155,-0.5982773760410933,-0.6735417196246285,-0.784948662654758,-0.6257775615543788,-0.45366641715645784,-0.6692633685196308,-0.8600260371632069,-0.9944922026459504,-0.6077618640563186,-1.0501468031709642,-0.9108796850162929
260,herself,0.15327714247103288,-2.0121398030270448,-1.610240237424313,-1.7351528265334384,-1.4262721341985312,-1.7860020414827347,-1.1860700182441395,-1.791359910860765,-1.6374568254280661,-1.8953576684946163,-1.7755996132303327,-1.3412928383748897,-0.6845107478060848,-1.8281409919036054,-1.5719670457427546,-0.5087972098229177,-1.0108137390420349,-0.20486715275409118,-1.2256616074859659,-0.6807637293793071,-1.0745308997067562,-0.3594400098042901
261,feet,-1.754866876052247,-0.7912503936276478,-0.8529429813152735,-1.3987386375498914,-1.0102235624054532,-1.278606616092486,-1.224946358509177,-1.0321783549572987,-1.4478126583130513,-0.9615981691655571,-0.7891451727164135,-0.8986561749574022,-1.6054280657795026,-0.9434074618665829,-1.10081713797361,-1.5828680689725056,-1.3246943297092428,-1.4400926299987196,-1.2374265005490344,-1.0950194114303515,-0.803106297210434,-1.5033716434117603
262,later,0.15327714247103288,-0.9352559711217696,-0.9229117980050537,-1.2864761041571333,-0.5904018661539199,-0.7252503397571454,-1.159363838365411,-0.36220467131846257,-1.0540724551382088,-0.21418096276900433,-0.6913332114183929,-0.8512346144324869,-0.9635341984614004,-0.6734451075345077,-0.5786139091174162,-0.46898622930809875,-0.12112041275181387,-0.26657536863338954,-0.8815844784963706,0.19375536291164788,-0.5733504341030659,0.30674443882614333
263,fact,0.15327714247103288,0.5479557083142581,-0.37273938334770945,-0.6466955434400246,-0.7740484399330525,-0.5977790595655778,-1.0535249580878312,-0.7561252422663448,-0.5740877016852292,-0.8080020320461178,-0.9619837777743439,0.03964992315372693,-0.5269484243727468,-0.6577286141214993,-0.9235051736255823,-0.44916878171018987,-0.3969624405774404,-0.33374143128650374,-0.45809963095980244,-0.20844906401464314,-0.5628137532917676,-0.3005104263796734
264,until,1.1073491517369696,-1.153618438975788,-1.0521821253273815,-1.2691951622453652,-1.175578517376575,-0.6609425264925338,-1.0426021943757906,-1.6784447349402551,-1.4117212226224627,-0.9121647375918975,-1.0475346923035453,-1.0334982109046567,-0.9741408264801235,-0.9685384329311578,-1.246518690741716,-0.851431259954336,-1.0311813379568628,-0.609595745119303,-0.43247025735381567,-0.9162309755055386,-0.5955702907393949,-0.31109536748520306
265,car,-1.754866876052247,1.2366402836686985,1.4015014344725274,1.4829219527849848,0.4716783713378596,0.9657024353443938,1.1295355472563497,1.216160678167279,1.0441527314132342,0.6033830648766245,1.827032920908734,0.8201424210046638,0.886144643694881,0.9288698521203812,0.9626818211609397,0.8922816471484132,0.9586675788182485,0.3757328614901123,0.5641229616042902,0.08177276132861587,-0.14384991518805168,-0.5336004716157811
266,understand,0.15327714247103288,-0.42922746359115566,-0.5635336910690673,-0.6232864583667864,-0.42128832667851784,-0.5530321110117102,-0.59807635735309,-0.5078195083804911,-0.903497709872711,-0.14696555381779944,-0.06722540587566202,0.36364619130043985,0.3354156543682247,0.5697121876149673,-0.40906033886108917,0.21972968746696053,-0.09469150208344275,-0.11950999973626024,0.10125237065839919,-0.23586700416279752,0.39993318869500544,0.05754205591095787
267,floor,0.15327714247103288,-0.25749096869357097,-0.46095899593615147,-0.22853837383546458,-0.3599844629253941,-0.5466950761515529,-1.4903244942936373,-0.9384565239389072,-0.776325808518037,-0.9564209150694276,-0.28947611117045763,-0.7823135720376849,-0.5761940880679685,-0.38449627359387883,-0.8426082002679496,-0.4843807361237849,-0.7773842109987773,-0.9715599263501031,-0.8835481155186393,-0.9518853902278834,-0.9516427535389681,-1.419957351002969
268,without,2.0614211609943127,0.7253030107038948,-0.7005499157746026,-0.9411624289908848,-0.9020161735776026,-0.9260404545847807,0.06071913040600876,-0.3765288006634985,-0.5657636950783159,-0.25279247049248016,-0.7933867812899724,-1.1299643797234231,-0.9140883495722801,-0.458175271516497,-0.3002419555375664,-0.5072330306162628,-0.1793939639313409,-0.4241664273245671,-0.6700127176735305,-0.01745789233389455,-0.30503877291247566,0.5029395683949749
269,ask,1.1073491517369696,-0.527008137810641,-0.9834413029432235,-0.3368644338555028,-0.924114531319948,-0.8145904580927671,-1.171154136158758,-0.7857833256460411,-0.7521601440558052,-0.6133403123640427,-0.3379635404837942,-0.5807238254465621,-1.4179769779332618,-0.7397421744735899,-0.1856861683170667,-0.6463723402521903,-0.43766215231990147,-0.5742920835450673,-1.3671501951420852,-0.46328094983015794,-0.883858147386839,-0.6505810909049412
270,every,-1.754866876052247,-1.095113727728444,-0.6583449805210984,-0.9265554881782793,-0.7807297677920253,-1.0588406232005578,-1.4675112923846543,-0.5983698445391519,-0.7230169978632247,-0.681930163116209,-0.4076535554257864,-1.1369051806905297,-1.0269575886956646,-0.5388491832339344,-1.1041489335583534,-0.44161836905853413,-0.4706683495012995,0.15485649180389532,-0.055884780501548374,0.5062827433445481,-0.045230907260516214,0.2030068066322294
271,rest,0.15327714247103288,0.964301690155239,-0.1543185331540298,-0.07875957076859111,0.61652691530954,0.08221709140765106,-0.8794777992156874,-0.7251433053373708,0.7555268388113459,-0.7746415404550323,-0.5933217115888858,0.2476967329121206,0.07630183411979397,0.06135995762703403,0.1286915278807786,0.1215873696884069,-0.18794696741196634,-0.5930456572191664,-0.5412055864052997,-1.0466325981936004,-0.49504293706721547,-1.2047438162415356
272,soon,0.15327714247103288,-1.0245912098884404,-1.095688558318374,-1.4550888894010132,0.12467196324288708,-0.7245414725315984,-0.6177151734953708,0.008201167367371498,-0.5238017095050881,-0.7641346826368438,-1.1347641201217133,-0.3462044398213533,-1.2425560452029907,-0.7141690205077237,-0.866893919962858,-0.6100332884537228,-0.7467674752312375,-0.29257500429493766,-0.2721778725868732,-0.4564767048785262,-0.055962759224333095,-0.3675512282225523
273,maybe,0.15327714247103288,-0.5106018927705159,0.3241428841184122,0.28273989849241826,-0.4992283832102965,1.9988379247656727,0.8672903580830167,0.20029718464493354,0.40247597919766537,0.8446697599309951,0.5935248355532604,0.42554656735427365,0.5493429277603267,0.33918103548022893,0.6453187290593224,0.4479093736243631,1.2937116001532536,0.9294913160892765,1.1460163060522406,0.5431475001022603,0.6064634480478691,1.5035847648872982
274,under,0.15327714247103288,0.3636054602211696,-0.21810392461193523,-0.19364569970984377,-1.066460584158731,-0.21809468704713966,-0.7456306114850154,0.17980236832527202,-0.037108112953867206,-0.21884867442101988,-0.30440786866893066,0.2448896436199803,0.39622540075571144,-0.11091747586611325,-0.37464156517280733,0.6011954143211595,-0.5080230248913384,0.17649799075340775,0.06478401956995405,-0.40620306900973796,-0.5785386134307274,-0.11815778886763065
275,gave,-1.754866876052247,-1.1121686166949276,-1.4592745995210934,-1.1450190832099991,-1.0466544897697814,-0.6451281132957237,-0.8839715551507954,-1.2272637001864237,-1.4571499061729314,-0.8273277206274258,-1.4902666466789956,-1.149886738021532,-1.2918054526420168,-1.347129381779467,-1.0308656383736834,-0.9893496681878807,-1.111132627871263,-0.9164850456609682,-1.1476873592251824,-1.2300036637645313,-0.5672756068102205,-1.1447150019431742
276,those,0.15327714247103288,-1.8291537299428273,-0.6579671095785309,-1.2740578882364881,-1.4169036161692468,-1.563069144247104,-1.5447829691518717,-1.1359525739286442,-0.9113353492225519,-1.276502015620857,-1.5011272778360194,-1.1977331963979803,-1.1331116223521396,-1.2267555132416657,-0.7362674971868457,-0.7526519136233831,-1.0508113991121555,-0.6814009204362037,-0.8411005298611992,-0.9647820128263342,-1.0549910074722622,-0.5506185454518316
277,since,0.15327714247103288,-0.6133203676653939,-1.400166074246479,-0.10141864718106033,-0.6574301761910523,-0.6187180628542589,-1.3404025830162465,-1.1667926671543323,-1.3630664845509994,-0.5333037988073795,-0.9240788367274576,-0.07230927166542664,-1.2576232004535615,-0.45189198146190473,-0.49107429802669417,-0.5172802778167706,-1.1473708049993627,-0.5865901348560981,-0.08394779500383276,0.11228823249905982,-0.3679925751634276,0.2371159376875997
278,hair,0.15327714247103288,0.8840265615839004,-0.9458615309571743,-0.1823311030013357,0.08986980939066141,-0.5268377523503844,-1.0864339306280193,-0.10425671126657916,-0.7456254080383179,-0.40749335380289053,-0.6072763474532642,-1.103026613641354,-1.1687798111064118,-0.8500078343681996,-0.3667771711697711,0.02993669484221483,-0.6018498695816619,-0.8046122703222206,-0.9031572249466955,-1.2032172184438175,-0.9349040073006342,-1.5977190383789468
279,toward,1.1073491517369696,-1.2358879177731816,-0.9881843777931993,-1.4085941604360614,-1.1351458101775904,-0.670979222873349,-0.8754266423352328,-1.3043597887442877,-1.2672538932917585,-1.3172834552225927,-0.6955839336247246,-0.9341817645636503,-1.323475913159313,-1.5482915802609811,-1.4872744122343562,-0.6389956355787311,-0.44801268690765006,-1.2036343318551177,-0.7045166697709665,-0.4674834173945262,-1.0869030551395884,-1.1363955895137572
280,light,1.1073491517369696,-0.01647554946788174,-1.0355508261363313,-1.1820282661387276,-1.3232793161737928,-1.1365640771110268,-1.1078052851688045,-0.6643258982825396,-0.838319960449617,-1.0293338438820179,-0.7672762318508662,-1.1236883264174458,-0.25207771937542567,-1.2605408792997477,-1.0150262815544755,-1.4196443622843131,-1.3099918720856012,-1.4103341881717164,-1.3532892207328167,-1.323263924183338,-1.228998224057127,-1.2760769650429171
281,half,0.15327714247103288,0.17916467890639934,0.19419340230286308,0.09289489789903502,1.1612648166702004,-0.00784940658192312,0.7627357521467645,0.6533674121248328,0.1271666011133273,0.3894414753126309,-0.6082743882766393,0.14281774500754588,0.5076675071291461,0.6617237000399255,-0.3806301256881113,0.530988884061534,-0.014005874975423948,1.1118747293624098,-0.3273276194674154,0.4745423846468252,0.06883051931916233,0.17196366703264174
282,ago,0.15327714247103288,-1.2694162607219774,-0.03922861668644388,-1.1758866801388606,-0.3363558322409349,-1.0644199572848911,-0.9103874674580995,-0.3234111050728436,-1.0015981842947888,-0.7771131097338125,-0.5358737860167624,-0.7672969162590969,-0.9891974774763227,-0.4218944409151832,-0.4884243756830608,-0.371389263722652,-0.6445320361189093,-0.36330027008672955,-0.6871973531647837,-0.38631012689143795,-0.2854340226657933,-0.07782678857368848
283,year,-1.754866876052247,-1.2327100480137496,-0.431587980322519,-1.220743963952992,-0.7859592388356058,-0.9121963990091012,-0.4545069360249321,-0.645990827782758,-0.9044266882043982,-0.6096333838627783,-1.441091702276834,-1.0199079903368116,-0.8810451030813234,-0.7609293590320818,-0.13857836656978845,-0.773454458803,-1.1065957376427555,-0.6439283586326217,-0.9312041235182477,-0.8947929526688031,-0.6733282720946262,-0.8804501606205968
284,myself,-1.754866876052247,-1.532761249341525,-1.4133082832801196,-1.5479437469436659,-1.5183668289630539,-1.1927900227841202,-0.9324294919527595,-1.511447446381031,-1.1095125158401444,-1.3945482194775083,-1.6711067625387983,-1.421926144366224,-1.4094470684674003,-1.26059790819023,-1.515018663959215,-1.5475044843434755,-1.5089624973730629,-1.8609245981529354,-1.2623759317388266,-1.1120311140212262,-1.2715212561494404,-1.0409102829015489
285,says,2.0614211609943127,-0.6419752031232661,-0.46910059034616164,-0.028902181217561766,-0.7800345320358142,-0.17643479711187812,-0.1639095706284629,-0.44529638566969465,-1.0331590542877271,0.3285744947411448,-0.1353336184188576,-0.8226992598201831,-0.6440318537404686,-1.3416207998517429,-0.897490014816903,-0.524594210535491,-1.1809862321774087,-0.7162607096101439,0.09803081244225506,-0.2834327338060244,-0.05622654488733651,-0.5970109962248372
286,window,0.15327714247103288,-0.9057862837799691,-0.37220259154065005,-0.8113362858084111,-0.508761576646738,-0.5079216145063632,-0.4777583631352035,-0.8735654444162765,-0.004136258385405584,-1.1406569007698246,-1.1195697824257966,-0.8765622353483022,-0.38117757229532645,-1.178542019196644,-0.639170483045716,-0.4617015437588333,-0.3567328302243578,-0.6683500346941033,-1.3120629555839247,-0.8095302568409753,-0.706701222705665,-0.9467359741734847
287,between,-1.754866876052247,-0.42590048610387876,-0.7955286138083282,-1.2553436094278414,-0.9726551872720209,-0.4677213823687575,-1.202266698494798,-0.7182123734578384,0.3192287818563771,-0.4596820755660676,-0.6918670097026458,-0.27212054431505195,-0.16548673457819887,-0.39629295756028876,0.10263577167335532,-0.4258591255596906,-0.7888239085633242,-0.7285049062457685,-0.48105308026933613,-0.8431852115838266,0.26551898907447086,0.11788224420876078
288,both,1.1073491517369696,-0.5219115012266176,-0.309043953156449,0.13049355673689217,-0.10676425682374202,0.41696118588582665,0.7053331612583662,0.45692217656466516,-0.7481234748161472,-0.10495260803928659,-0.00879883871763643,0.8506347085072066,0.04275553787358984,-0.4739676241481701,0.8301421866846094,-0.5568107586370934,-0.0022851062308686778,-0.9797098926994282,1.1110493862078994,0.21144201925163467,0.20849550349101514,0.8936319155689193
289,across,0.15327714247103288,-1.1388272163778046,-0.5579554408475887,-0.7513581845390315,-1.4858423990700214,-1.4707540569742092,-1.136782752966952,-1.4387963167121345,-1.1971829049211256,-1.29003246896028,-1.4770959016314307,-0.7738542155280252,-0.7697694867955408,-1.1302515980152787,-0.9305989778865754,-0.2147959856805587,-0.276743128542852,-1.4113741100943227,-1.2241485463932733,-1.2841751423200922,-0.6304071101753039,-0.9719017237999148
290,its,1.1073491517369696,0.34201432656018643,-0.44681808861319755,-0.4225542236552156,-0.15609244397979177,-0.6392677587293234,-0.6266165478180165,-1.51753100577297,-0.2413433386492075,0.05493548990030453,-0.5546185187947982,-0.5614285619356021,-0.5337641155106224,-0.4687511535092808,-0.3827906342175044,-0.14418202573973635,-0.6436106795758477,-0.1112709571390452,-0.6047053726133632,-0.7007450095476639,-0.7714415982963103,-0.7789814285750333
291,yet,0.15327714247103288,-0.039651121963971046,-1.401902017738195,-0.39790931022789594,-0.6771697324774881,0.2820700303910716,-0.29878336338598604,-0.6660910179871379,-0.2733523179992427,-0.6769411223287012,0.08194856346443832,-0.2993906220302936,0.06494896396954142,-0.5468853458412095,-0.5854602254987679,0.29690217305204625,-0.5427462351649408,0.3210155152830803,-0.33227718085862373,-0.1307203906246811,-0.08687118926112287,0.6346063489652688
292,remember,0.15327714247103288,0.2200938172738252,-0.8547957262363742,-0.6996290343590639,-0.6363903109495889,0.757963199960386,-0.14668053175242518,-0.6029460760897172,0.5700985478346666,-0.23706908783030217,-0.5831329748998226,-0.050917060030918726,0.4156536982316581,0.10811711096743055,0.014283905417339034,-0.2392500350702948,-0.3048687474598671,0.8733410394756287,-0.19854324575960608,-0.09190980135913797,0.37414706314740215,0.14513925288645263
293,used,0.15327714247103288,0.7491616033571091,1.1135708991574744,-0.045572879824026045,-0.09880174542174519,0.1376045296338186,-0.05627712623089533,-0.5996049236866938,-0.4894759543488134,-0.2705406283204262,-0.2073456279568316,-0.3111141273795919,-0.3137237571258463,0.32987908143091266,-0.041136107021808005,-0.6417562831481582,-0.6530111787060412,-0.32620393786294116,-0.48857242425316655,-0.49453021911614836,-0.49365096584953067,-0.11457950215963335
294,coming,0.15327714247103288,-1.49286058023246,-0.9462819982598423,-1.226900237326809,-0.745382001396147,-1.2664515669071688,-0.7948603214150304,-1.6667545149141967,-1.6566005576252414,-1.266625246815541,-0.5166016699859052,-1.1729774711197065,-0.9740889166291778,-0.8087141752856399,-0.9635650187332208,-1.4763397926067447,-0.7292618974613503,-0.9418849861418739,-1.1884194421996335,-0.7907467054584291,-0.9842209934062388,-0.7733615378312624
295,dark,-1.754866876052247,-1.101381074551759,-1.7198587369368172,-0.9778042041239923,-1.5540672503686683,-1.352149241856871,-0.9808379586463999,-1.7333260850027423,-0.9577145349898222,-1.3351598670848923,-0.7003424036079253,-0.9672922165267084,-0.9810608203429825,-1.044124508438679,-1.2989222656866166,-0.8616453917369362,-1.1371629526645126,-1.3306653469984078,-1.199774776051754,-1.5196849343037595,-1.2792750813009175,-1.5590975338057662
296,girl,0.15327714247103288,-1.7886270870509646,-1.8387971982350568,-1.888917399923475,-1.7315365197437458,-1.801769798348059,-1.9420172492097314,-1.7628315910826011,-1.242272803861956,-2.0812782994482446,-1.8199210582139518,-1.6401773510329176,-1.7881137656118706,-1.5951141654361622,-1.992667392556065,-1.8211515202467443,-1.8339698045917379,-1.8915150029656507,-2.072487313441602,-1.6703326661831672,-1.8079601878040614,-1.6822205059743922
297,minutes,1.1073491517369696,-1.3952676203339403,-1.4294060502626815,-1.5581094117429557,-1.7100173226753934,-1.489436474888718,-1.2792212925869269,-1.609935222749141,-1.1044698104299369,-1.3279455974848562,-1.2715307298467544,-1.454778964474048,-1.3330410745847074,-1.6775473602916475,-1.3584425900407533,-1.5945050814627817,-1.2338355678407806,-1.3582170400146538,-1.2818841456681753,-1.09658254173266,-1.0969056390690899,-0.7037291346391557
298,money,-1.754866876052247,-0.6425286906997918,-0.09308170751996665,-0.5827159325484699,-0.6306301688615951,-0.6909478290348737,-0.772914468750691,-0.8824870937287538,-1.1763187484109208,-0.552561842969446,-0.5981148247554343,-0.6023667957331573,-0.6497522056781131,-0.48431448933511057,-0.865687590029744,-0.8392761214863056,-0.13429811133904695,-1.1917914617484309,-1.109718312105357,-0.8215661993462885,-1.1471746785932655,-0.8500509035229327
299,everything,0.15327714247103288,-0.8407247431993534,-0.5593270750825353,-0.030368206711253648,-0.6523741132582258,-0.551427278527768,-0.018637692659012994,0.005249881420971272,-0.25894756405642894,-0.10561625283758388,-0.19590238511679187,-0.031680203268721056,-0.7615361133802546,-0.6516029662812794,-0.7381890099584107,-0.6986773086587214,-0.7934379546213034,0.29827813152576993,-0.20257517247486614,-0.08179761711349291,-0.018688422227880634,0.949830813391293
300,try,0.15327714247103288,-1.5192656675907978,-1.4442386805404281,-1.0602391471923995,-1.5750200665669107,-0.5403151245202643,-0.7824585046986904,-0.4673295411566282,-1.48305220558456,-0.3065508205079169,-1.3379986002735575,-1.0945307993131566,-0.6039815194994264,-0.911079661848025,-1.1785054338872663,-1.4910349500491968,-1.000344011274508,-1.2335883808219918,-1.1135611945366588,-0.9099718845548544,-1.011925015113131,-1.2120272572569035
301,these,-1.754866876052247,-1.363196046482289,-0.15008039432698417,-1.075129586253847,-1.0990034754260039,-1.3975667138141872,-0.9919319581910206,-1.0986386966988237,-0.5870431191483867,-1.514716314011279,-1.3374005724946858,-1.0285165553791624,-0.9570493124065749,-0.6227388114527884,-1.2594530701552131,-0.3908834593815963,-1.041458105461167,-0.8543720000055927,-0.7345927296343966,-0.7465160081769086,-0.4902708691929047,-0.7430127619229191
302,water,-3.6630108945755264,-1.5026482311166585,-0.609229882063097,-0.8241252166533863,-1.1915672596952154,-1.3449777839768848,-1.52024660950975,-1.2065650943007649,-0.9399536644946607,-0.8032898266208752,-0.9591980311850221,-0.7585612721386419,-0.9998188934548015,-1.1287866549587633,-0.7938384890455235,-0.8476448817916126,-0.422973483365474,-1.319548930672571,-1.3466199885574042,-0.8862617358858371,-1.1579986147206758,-1.4139425734994495
303,word,0.15327714247103288,-0.6990332720065667,-0.9118788264862319,-0.5257282043698661,-0.7960888569871298,-1.1116098298412915,-0.9372331229569731,-0.702400765980406,-1.0904693673525008,-1.1109342573400587,-0.9856026575490044,-0.5536895944228457,-0.4972401464019736,-0.5470236502038283,-0.43390620618818604,0.3922873822389889,-0.12230016441152533,-0.5854967844682416,-0.3291103062084306,-0.49834716223402004,-0.3502528085724943,0.1559529864626219
304,friend,-1.754866876052247,-1.4902433509514277,-1.8141548619662866,-1.0759907307846324,-0.9779909199473406,-2.017332691421958,-1.7524367748722793,-1.9737406854661677,-1.9066092847443765,-1.7412642129360827,-1.6942037544014203,-1.9885445146838112,-1.55639632550133,-1.3294850065142079,-1.341059150259098,-1.418148189857305,-1.259289966116898,-1.5959566472868965,-1.5552029874029192,-1.3378277411731805,-1.5790483360695289,-0.9310556430572949
305,wall,0.15327714247103288,-1.129385164674011,-0.4424734665390413,-0.7338614756222851,-0.9411514341768767,-1.2437008042067772,-0.7782219650416717,-0.5475881565461482,0.4533471748795457,-0.8122810976695601,-1.425377731963864,-0.7267905707290713,-0.6488070806488876,-0.775524389079783,-0.3648291900475817,-0.32459489554091486,0.007776061747656656,-0.782823998898156,-0.8895844737482932,-0.7058750592863127,-0.7332230427596612,-1.1071627247466693
306,dead,0.15327714247103288,-0.2770811292718067,-0.4876571241794121,-0.6357762805387643,-0.8123205176289608,0.034460487963395396,0.21395792006689152,-0.7246539878937954,-0.20958973066465406,-0.25827854465510586,-0.3886169104463378,-0.3304729703261698,-0.39969633893007595,0.014720715775533234,-0.23908341876764316,-0.7267389907392203,-0.8942412257918785,-0.5590992713763868,-1.0400261694353892,-0.17075847822866427,-0.4452560147996104,0.2033217141538769
307,stay,0.15327714247103288,-0.4866257423220958,-1.0283211868202071,-1.6312019935675834,-1.1658474380884383,-1.122971145356404,-1.0710802387232972,-0.864269008933009,-1.1546063366832031,-1.00956104665736,-1.2709321007523633,-1.0584359108910522,-1.109528894628893,-1.0806357232574753,-1.0490441948116973,-0.8931925431432053,-0.8441837847815319,-1.2067081636708101,-0.6352091253342667,-0.9313368643455872,-0.6483402662725346,-0.4044665861114303
308,almost,-1.754866876052247,-0.5034866598883905,-0.7658067024000758,-0.65900627292459,-0.28737080148306865,-0.47226454476259505,-0.26115381104463486,-0.7874697336982623,-0.8927141100727982,-0.9309395600926446,-0.1896246578802663,-0.6439927753474141,-0.5363007763452259,-0.2794289405804711,-1.0220355279178772,-0.10841830220477831,-0.580538890970675,-0.2587595889750669,-0.100446067985419,-0.12441009845843838,0.0926460778589221,0.045012478259364636
309,top,-1.754866876052247,0.36003726609197084,-0.0959678765063756,-0.9936728647808997,-0.7853091705938527,-0.8427708312593405,-1.0978499642587842,0.3465834861772974,-0.5006749224933177,-0.4849104484648371,-0.8043258517265119,-0.8001247310448804,-0.03660993700528315,-0.636261927085618,-0.5508584836148902,-1.2931683814358137,-1.0622231069452663,-1.0047221194651148,-0.7073497049177913,-0.4608817114996077,-0.7509655917127707,-1.2990280540304437
310,wrong,-1.754866876052247,-0.08273503678680022,0.1166227571614617,0.49462563351412697,0.5247607611239541,0.9228182538601499,-0.6235269164864377,0.11165862825317885,-0.25779232008244984,-0.11623012458720598,0.11467832653275961,-0.41572609796677196,0.0844342933943517,0.4860904683331465,0.32919576275540713,0.1741669612767467,0.02047863677180108,-0.09527827110166863,0.12796757051819357,0.15417609051466433,-0.011518968649556802,0.6447665370469089
311,quite,0.15327714247103288,-1.0087737721591785,-1.1235001159457803,-0.4582454967282562,-0.9049471486845121,-0.9887106143843652,-1.0170886000479382,-1.4578215479586365,-0.9138572967515262,-0.7301260061143616,-1.4961099442508539,-0.6558994160238224,-1.3889078793597458,-0.6603192698751603,-1.0086461582318398,-0.8837679603216144,-0.8949885362768994,-0.8993980248400673,-1.3398643299008999,-1.2468947092942968,-1.097601010417986,-0.6436041548285839
312,close,0.15327714247103288,0.24419322933597365,-0.9019987631332133,-0.9302226799638855,-0.21379727161738107,-0.5155302228954094,-0.21417310224657934,-0.7469895953114347,-0.48347039651914336,0.4043050875904731,0.13246661196521514,-0.3931755814729863,-0.2060402265553547,-0.29235257441087836,-0.14873709605570218,0.4001464038464267,0.22419862369721422,-0.46498377197869645,-0.007769820378467409,0.6047676895197042,-0.11049967900846017,0.37617933473929344
313,pulled,0.15327714247103288,0.5175227558356044,-0.5909600638452143,-0.9710367482746758,0.3002681935784854,-0.3891543167855905,-0.13394499046335465,-0.5248197432894122,-0.24914444635387906,-1.3999902355018286,-1.2489974433115882,-0.47797105031654796,-1.2474260774048644,-0.6588798701001596,-0.9908202796566663,-1.0532768728769173,-0.8624504785860228,-0.8648417468712444,-1.2736594581592473,-0.7639248953358876,-0.6387074474714795,-1.1352064270013105
314,point,-1.754866876052247,-0.23276185568663088,-0.9016346731314757,-0.6699882216403712,-0.11519809412611261,-0.9623041234098434,-0.16351770734912838,0.18089308241733557,-0.028920338103220557,-1.1791462802228947,-1.1458914473223396,-0.3467420729182583,-0.8841500160832914,-0.1740764180076664,-0.07555748244706108,-0.7746168710461218,-0.7358090837648373,-0.4296317006312499,-0.709089140175014,-0.9480200314592871,-0.689533475965551,-0.234485263967009
315,sir,0.15327714247103288,-1.2681574355863625,-0.8959587128273295,-0.9411140689138564,-1.5476939338256266,-1.637327181809412,-1.3788492139218311,-1.2916490916369254,-1.3193040629928043,-0.6880833534539581,-1.003952336305945,-1.1584858015674457,-0.2594000348569549,-0.36560968759432294,-1.5856961863922527,-0.4717892300368281,-0.22650965842314374,-1.340138217508011,-0.05538083988407008,-0.8875555520617466,-0.7922570439838401,0.3813911363964188
316,arm,0.15327714247103288,-0.9971709675669524,-0.07543998625883817,-0.6544679817273714,-1.0011666224479971,-0.7482318833125604,-0.7411959436489569,-1.56664400230736,-0.5328808424009447,-0.21494477953142427,-0.5301054977699257,-0.8066656443809426,-0.3370687386087378,-0.42608171328646627,-0.19681088564842258,-1.1693635211160143,-0.8035467950652351,-0.772069760862639,-0.8823017655592182,-1.2020072110556392,-0.601301107743298,-1.352528112539854
